amc_name,aaum_excl_fof,aaum_fof_domestic,period_label,fy_label,quarter_id,total_aaum,market_share_pct,qoq_growth_pct,yoy_growth_pct,scale_tier,peer_rank,peer_rank_change,peer_quartile,market_share_change_bps,top5_concentration_pct,top10_concentration_pct
Mirae Asset Mutual Fund,19427606.58,406235.9,October - December 2024,April 2024 - March 2025,2024-Q3,19833842.479999997,2.853548833356178,1.6347093580109995,,Mid-sized,1,0.0,1,-5.672826499190808,55.895949189298236,76.84376973787397
Mirae Asset Mutual Fund,18626881.41,436811.15,January - March 2025,April 2024 - March 2025,2024-Q4,19063692.56,2.788665072186854,-3.883009158596473,,Mid-sized,1,0.0,1,-6.4883761169323595,55.8900234541502,76.72681350011375
Mirae Asset Mutual Fund,19832813.07,433339.8,April - June 2025,April 2025 - March 2026,2025-Q1,20266152.87,2.7686595889417887,6.307593905091813,16.057149710371288,Mid-sized,1,0.0,1,-2.000548324506557,56.15527762155252,76.71414862240465
Mirae Asset Mutual Fund,21040999.47,502354.35,July - September 2025,April 2025 - March 2026,2025-Q2,21543353.82,2.745552897786016,6.302138142314329,10.394771275429449,Mid-sized,2,-1.0,1,-2.3106691155772463,55.973360163952876,76.3002474428016
Mirae Asset Mutual Fund,22368885.41,587659.15,October - December 2025,April 2025 - March 2026,2025-Q3,22956544.56,2.77512357484909,6.55975272841709,15.744312193408128,Mid-sized,1,1.0,1,2.9570677063073703,56.05566905329579,76.16057383422948
Mirae Asset Mutual Fund,22135455.91,652898.29,January - March 2026,April 2025 - March 2026,2025-Q4,22788354.2,2.7243222226901667,-0.7326466731977566,19.537986296606547,Mid-sized,3,-2.0,1,-5.080135215892323,56.51003534300183,76.33097004073853
Mirae Asset Mutual Fund,22495241.65,727909.1,April - June 2026,April 2026 - March 2027,2026-Q1,23223150.75,2.720847227565171,1.9079769700964144,14.590819969473557,Mid-sized,2,1.0,1,-0.34749951249954947,56.1977348397462,75.76765314278003
Monarch Mutual Fund,0.0,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,0.0,0.0,,,Emerging/Smaller,29,,4,,56.1977348397462,75.76765314278003
Motilal Oswal Mutual Fund,5369154.76,494974.47,April - June 2024,April 2024 - March 2025,2024-Q1,5864129.2299999995,0.9813696904158226,,,Mid-sized,13,,4,,56.112502821695514,77.67381388348251
Motilal Oswal Mutual Fund,7049501.92,516725.45,July - September 2024,April 2024 - March 2025,2024-Q2,7566227.37,1.1283632149287495,29.025590556434587,,Mid-sized,12,1.0,4,14.699352451292691,56.14476667766632,77.2928156151036
Motilal Oswal Mutual Fund,8666388.82,584776.3,October - December 2024,April 2024 - March 2025,2024-Q3,9251165.120000001,1.3309902739210104,22.269192658427883,,Mid-sized,12,0.0,4,20.2627058992261,55.895949189298236,76.84376973787397
Motilal Oswal Mutual Fund,9298798.47,633031.21,January - March 2025,April 2024 - March 2025,2024-Q4,9931829.68,1.452842697937673,7.357609027304868,,Mid-sized,11,1.0,3,12.185242401666251,55.8900234541502,76.72681350011375
Motilal Oswal Mutual Fund,10425769.29,547832.66,April - June 2025,April 2025 - March 2026,2025-Q1,10973601.95,1.4991581509815093,10.489228103637792,87.13097067951212,Mid-sized,11,0.0,3,4.631545304383633,56.15527762155252,76.71414862240465
Motilal Oswal Mutual Fund,12151559.56,632168.36,July - September 2025,April 2025 - March 2026,2025-Q2,12783727.92,1.6291985699403975,16.49527637550221,68.95775523066258,Mid-sized,9,2.0,3,13.004041895888818,55.973360163952876,76.3002474428016
Motilal Oswal Mutual Fund,13403453.3,787563.19,October - December 2025,April 2025 - March 2026,2025-Q3,14191016.49,1.715494433822195,11.008436496824325,53.39707275703667,Mid-sized,7,2.0,2,8.629586388179744,56.05566905329579,76.16057383422948
Motilal Oswal Mutual Fund,13174194.82,886002.08,January - March 2026,April 2025 - March 2026,2025-Q4,14060196.9,1.6808807926142117,-0.9218479176046679,41.56703601465708,Mid-sized,8,-1.0,3,-3.461364120798316,56.51003534300183,76.33097004073853
Motilal Oswal Mutual Fund,14252998.46,1095902.04,April - June 2026,April 2026 - March 2027,2026-Q1,15348900.5,1.798292308445643,9.165615596748866,39.871124995562646,Mid-sized,7,1.0,2,11.741151583143129,56.1977348397462,75.76765314278003
NJ Mutual Fund,589462.17,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,589462.17,0.09864726451206449,,,Emerging/Smaller,10,,2,,56.112502821695514,77.67381388348251
NJ Mutual Fund,667803.62,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,667803.62,0.09959058890986734,13.290327011146431,,Emerging/Smaller,10,0.0,2,0.09433243978028555,56.14476667766632,77.2928156151036
NJ Mutual Fund,677376.08,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,677376.08,0.09745593798965077,1.4334243950339776,,Emerging/Smaller,11,-1.0,2,-0.21346509202165714,55.895949189298236,76.84376973787397
NJ Mutual Fund,643760.57,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,643760.57,0.09417024591431516,-4.962606592190266,,Emerging/Smaller,11,0.0,2,-0.32856920753356056,55.8900234541502,76.72681350011375
NJ Mutual Fund,670360.33,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,670360.33,0.0915812471960635,4.131933709453506,13.724063072614134,Emerging/Smaller,11,0.0,2,-0.25889987182516616,56.15527762155252,76.71414862240465
NJ Mutual Fund,713279.03,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,713279.03,0.09090252725313587,6.4023329065429735,6.809698036677325,Emerging/Smaller,13,-2.0,2,-0.0678719942927633,55.973360163952876,76.3002474428016
NJ Mutual Fund,711689.74,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,711689.74,0.0860332865118364,-0.22281462557507403,5.065673414390437,Emerging/Smaller,14,-1.0,2,-0.4869240741299477,56.05566905329579,76.16057383422948
NJ Mutual Fund,696517.11,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,696517.11,0.08326784043302836,-2.131916360070052,8.19505612156397,Emerging/Smaller,14,0.0,2,-0.27654460788080343,56.51003534300183,76.33097004073853
NJ Mutual Fund,692232.29,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,692232.29,0.08110261726986333,-0.615177996129912,3.262716933145504,Emerging/Smaller,14,0.0,2,-0.2165223163165031,56.1977348397462,75.76765314278003
Navi Mutual Fund,576215.55,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,576215.55,0.09643042534318143,,,Emerging/Smaller,11,,2,,56.112502821695514,77.67381388348251
Navi Mutual Fund,661325.16,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,661325.16,0.09862444612880694,14.770446580277108,,Emerging/Smaller,11,0.0,2,0.2194020785625514,56.14476667766632,77.2928156151036
Navi Mutual Fund,699804.96,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,699804.96,0.10068284192528622,5.818590056365003,,Emerging/Smaller,10,1.0,2,0.2058395796479276,55.895949189298236,76.84376973787397
Navi Mutual Fund,712011.18,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,712011.18,0.1041540458346831,1.7442317070745172,,Emerging/Smaller,10,0.0,2,0.34712039093968833,55.8900234541502,76.72681350011375
Navi Mutual Fund,775056.37,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,775056.37,0.1058842921266741,8.854522480953175,34.50806213056901,Emerging/Smaller,10,0.0,2,0.17302462919910055,56.15527762155252,76.71414862240465
Navi Mutual Fund,845281.61,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,845281.61,0.10772535201210044,9.060662258668994,27.81633924225715,Emerging/Smaller,11,-1.0,2,0.18410598854263355,55.973360163952876,76.3002474428016
Navi Mutual Fund,895867.14,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,895867.14,0.10829774549252241,5.984458836150486,28.01668910720496,Emerging/Smaller,12,-1.0,2,0.05723934804219705,56.05566905329579,76.16057383422948
Navi Mutual Fund,900733.45,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,900733.45,0.10768167516701939,0.5431955010650302,26.505520601516388,Emerging/Smaller,13,-1.0,2,-0.061607032550302365,56.51003534300183,76.33097004073853
Navi Mutual Fund,945311.57,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,945311.57,0.11075363511644856,4.949091210057754,21.966815136297768,Emerging/Smaller,13,0.0,2,0.3071959949429173,56.1977348397462,75.76765314278003
Nippon India Mutual Fund,48379136.52,301368.9,April - June 2024,April 2024 - March 2025,2024-Q1,48680505.42,8.146746202131562,,,Large,4,,2,,56.112502821695514,77.67381388348251
Nippon India Mutual Fund,54917369.33,323552.75,July - September 2024,April 2024 - March 2025,2024-Q2,55240922.08,8.238164330213266,13.476476062437715,,Large,4,0.0,2,9.141812808170435,56.14476667766632,77.2928156151036
Nippon India Mutual Fund,56995353.49,372015.09,October - December 2024,April 2024 - March 2025,2024-Q3,57367368.580000006,8.253599263443022,3.8494044268857053,,Large,4,0.0,2,1.5434933229755643,55.895949189298236,76.84376973787397
Nippon India Mutual Fund,55719912.03,418803.06,January - March 2025,April 2024 - March 2025,2024-Q4,56138715.09,8.212054064353422,-2.141728861568082,,Large,4,0.0,2,-4.154519908959919,55.8900234541502,76.72681350011375
Nippon India Mutual Fund,61272352.54,515172.43,April - June 2025,April 2025 - March 2026,2025-Q1,61787524.97,8.441100024386163,10.06223578673644,26.924575735023247,Large,4,0.0,2,22.904596003274058,56.15527762155252,76.71414862240465
Nippon India Mutual Fund,65651868.82,716526.8,July - September 2025,April 2025 - March 2026,2025-Q2,66368395.62,8.458197476510634,7.41390863645075,20.143533310115956,Large,4,0.0,2,1.709745212447089,55.973360163952876,76.3002474428016
Nippon India Mutual Fund,70095805.75,1063951.09,October - December 2025,April 2025 - March 2026,2025-Q3,71159756.84,8.602214426090125,7.2193416388027565,24.042218775933954,Large,4,0.0,2,14.401694957949118,56.05566905329579,76.16057383422948
Nippon India Mutual Fund,72496513.92,1506585.46,January - March 2026,April 2025 - March 2026,2025-Q4,74003099.38,8.846987650774837,3.995717054504744,31.821861724765732,Large,4,0.0,2,24.477322468471208,56.51003534300183,76.33097004073853
Nippon India Mutual Fund,75151871.19,1598770.74,April - June 2026,April 2026 - March 2027,2026-Q1,76750641.92999999,8.992180843897232,3.7127398352487795,24.217051851915272,Large,4,0.0,2,14.519319312239531,56.1977348397462,75.76765314278003
Old Bridge Mutual Fund,35371.47,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,35371.47,0.005919461731141379,,,Emerging/Smaller,21,,4,,56.112502821695514,77.67381388348251
Old Bridge Mutual Fund,64299.58,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,64299.58,0.009589096026249647,81.78373700612387,,Emerging/Smaller,21,0.0,4,0.3669634295108267,56.14476667766632,77.2928156151036
Old Bridge Mutual Fund,97607.55,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,97607.55,0.014043063552113825,51.8012248291513,,Emerging/Smaller,19,2.0,4,0.4453967525864178,55.895949189298236,76.84376973787397
Old Bridge Mutual Fund,117865.09,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,117865.09,0.017241479250605374,20.754070766042165,,Emerging/Smaller,18,1.0,4,0.3198415698491549,55.8900234541502,76.72681350011375
Old Bridge Mutual Fund,159867.51,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,159867.51,0.02184029289431425,35.63601402247265,351.967390668242,Emerging/Smaller,18,0.0,3,0.45988136437088745,56.15527762155252,76.71414862240465
Old Bridge Mutual Fund,195330.3,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,195330.3,0.024893508952749114,22.182612339430307,203.78161101518856,Emerging/Smaller,19,-1.0,3,0.30532160584348655,55.973360163952876,76.3002474428016
Old Bridge Mutual Fund,228010.22,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,228010.22,0.027563230832703657,16.73059428055965,133.5989582773054,Emerging/Smaller,19,0.0,3,0.2669721879954543,56.05566905329579,76.16057383422948
Old Bridge Mutual Fund,256609.79,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,256609.79,0.030677413003210953,12.54310881328038,117.7148382103641,Emerging/Smaller,19,0.0,3,0.3114182170507296,56.51003534300183,76.33097004073853
Old Bridge Mutual Fund,341883.68,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,341883.68,0.04005542886456861,33.230957400339236,113.85438479651056,Emerging/Smaller,19,0.0,3,0.9378015861357656,56.1977348397462,75.76765314278003
PGIM India Mutual Fund,2402852.46,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,2402852.46,0.4021204994462746,,,Emerging/Smaller,1,,1,,56.112502821695514,77.67381388348251
PGIM India Mutual Fund,2570938.91,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,2570938.91,0.38340810446369317,6.995288008652856,,Emerging/Smaller,2,-1.0,1,-1.8712394982581426,56.14476667766632,77.2928156151036
PGIM India Mutual Fund,2584639.08,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,2584639.08,0.3718590504496528,0.5328858630872624,,Emerging/Smaller,2,0.0,1,-1.1549054014040383,55.895949189298236,76.84376973787397
PGIM India Mutual Fund,2416495.87,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,2416495.87,0.35348858090023594,-6.5054812217727465,,Emerging/Smaller,2,0.0,1,-1.8370469549416846,55.8900234541502,76.72681350011375
PGIM India Mutual Fund,2521192.07,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,2521192.07,0.3444325444965173,4.33256275335574,4.924963640922009,Emerging/Smaller,2,0.0,1,-0.9056036403718659,56.15527762155252,76.71414862240465
PGIM India Mutual Fund,2692705.85,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,2692705.85,0.3431669187222613,6.802884319717872,4.7362829014089725,Emerging/Smaller,3,-1.0,1,-0.1265625774255985,55.973360163952876,76.3002474428016
PGIM India Mutual Fund,2754569.28,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,2754569.28,0.33298870949431264,2.2974447803127074,6.574620081965166,Emerging/Smaller,4,-1.0,1,-1.0178209227948654,56.05566905329579,76.16057383422948
PGIM India Mutual Fund,2640118.65,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,2640118.65,0.3156232277947375,-4.1549374281847795,9.254010436194115,Emerging/Smaller,5,-1.0,1,-1.7365481699575136,56.51003534300183,76.33097004073853
PGIM India Mutual Fund,2663993.22,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,2663993.22,0.31211607093793736,0.904299130647046,5.664032966754506,Emerging/Smaller,5,0.0,1,-0.3507156856800142,56.1977348397462,75.76765314278003
PPFAS Mutual Fund,7485403.09,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,7485403.09,1.2526919897143778,,,Mid-sized,11,,3,,56.112502821695514,77.67381388348251
PPFAS Mutual Fund,8759593.34,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,8759593.34,1.3063317316871568,17.02233312862247,,Mid-sized,11,0.0,3,5.363974197277899,56.14476667766632,77.2928156151036
PPFAS Mutual Fund,9582976.56,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,9582976.56,1.37872888778068,9.399788186970802,,Mid-sized,11,0.0,3,7.239715609352326,55.895949189298236,76.84376973787397
PPFAS Mutual Fund,10170020.62,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,10170020.62,1.4876856200420225,6.125905206221205,,Mid-sized,10,1.0,3,10.89567322613425,55.8900234541502,76.72681350011375
PPFAS Mutual Fund,11614590.68,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,11614590.68,1.5867267983267672,14.204199912428495,55.163196161290486,Mid-sized,8,2.0,3,9.904117828474469,56.15527762155252,76.71414862240465
PPFAS Mutual Fund,13218061.79,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,13218061.79,1.6845514469969889,13.805661810890424,50.89812137329197,Mid-sized,7,1.0,2,9.782464867022167,55.973360163952876,76.3002474428016
PPFAS Mutual Fund,14593878.54,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,14593878.54,1.7641947932968103,10.408611881666797,52.28961950001887,Mid-sized,6,1.0,2,7.964334629982139,56.05566905329579,76.16057383422948
PPFAS Mutual Fund,15232816.13,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,15232816.13,1.8210661082805284,4.378120512986006,49.78156583127953,Mid-sized,6,0.0,2,5.687131498371811,56.51003534300183,76.33097004073853
PPFAS Mutual Fund,16080710.11,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,16080710.11,1.8840318435289283,5.566232617553424,38.45266314628317,Mid-sized,6,0.0,2,6.296573524839988,56.1977348397462,75.76765314278003
Quantum Mutual Fund,236562.64,30842.79,April - June 2024,April 2024 - March 2025,2024-Q1,267405.43,0.044750648180140795,,,Emerging/Smaller,12,,3,,56.112502821695514,77.67381388348251
Quantum Mutual Fund,250806.82,33222.46,July - September 2024,April 2024 - March 2025,2024-Q2,284029.28,0.042357726756326375,6.216721178773388,,Emerging/Smaller,12,0.0,3,-0.23929214238144203,56.14476667766632,77.2928156151036
Quantum Mutual Fund,254233.14,35251.94,October - December 2024,April 2024 - March 2025,2024-Q3,289485.08,0.04164900538768523,1.9208583002428448,,Emerging/Smaller,14,-2.0,3,-0.07087213686411478,55.895949189298236,76.84376973787397
Quantum Mutual Fund,260661.89,36964.6,January - March 2025,April 2024 - March 2025,2024-Q4,297626.49,0.04353724204313176,2.8123763753213016,,Emerging/Smaller,14,0.0,3,0.18882366554465319,55.8900234541502,76.72681350011375
Quantum Mutual Fund,275102.18,41991.95,April - June 2025,April 2025 - March 2026,2025-Q1,317094.13,0.04331980071665442,6.540963474050998,18.581784221808807,Emerging/Smaller,15,-1.0,3,-0.0217441326477337,56.15527762155252,76.71414862240465
Quantum Mutual Fund,289629.22,47280.94,July - September 2025,April 2025 - March 2026,2025-Q2,336910.16,0.04293689245463779,6.249257909630801,18.618108668233056,Emerging/Smaller,16,-1.0,3,-0.038290826201663186,55.973360163952876,76.3002474428016
Quantum Mutual Fund,310227.02,59353.9,October - December 2025,April 2025 - March 2026,2025-Q3,369580.92000000004,0.04467713863581635,9.697172682474186,27.66838277122954,Emerging/Smaller,17,-1.0,3,0.1740246181178559,56.05566905329579,76.16057383422948
Quantum Mutual Fund,322964.81,71846.17,January - March 2026,April 2025 - March 2026,2025-Q4,394810.98,0.047199210488666314,6.826667350684645,32.653172101717146,Emerging/Smaller,17,0.0,3,0.2522071852849965,56.51003534300183,76.33097004073853
Quantum Mutual Fund,318513.96,75466.36,April - June 2026,April 2026 - March 2027,2026-Q1,393980.32,0.046159122546592386,-0.21039435124118322,24.247118671039413,Emerging/Smaller,18,-1.0,3,-0.10400879420739279,56.1977348397462,75.76765314278003
SBI Mutual Fund,98825596.71,183423.47,April - June 2024,April 2024 - March 2025,2024-Q1,99009020.17999999,16.569288921080023,,,Large,1,,1,,56.112502821695514,77.67381388348251
SBI Mutual Fund,109864296.94,224320.27,July - September 2024,April 2024 - March 2025,2024-Q2,110088617.21,16.41768611589266,11.190492552958432,,Large,1,0.0,1,-15.160280518736258,56.14476667766632,77.2928156151036
SBI Mutual Fund,111395242.25,275522.41,October - December 2024,April 2024 - March 2025,2024-Q3,111670764.66,16.066376474294525,1.4371580732837952,,Large,1,0.0,1,-35.130964159813516,55.895949189298236,76.84376973787397
SBI Mutual Fund,107294899.19,341483.15,January - March 2025,April 2024 - March 2025,2024-Q4,107636382.34,15.745208803771643,-3.612747107341241,,Large,1,0.0,1,-32.11676705228825,55.8900234541502,76.72681350011375
SBI Mutual Fund,114009417.65,522122.27,April - June 2025,April 2025 - March 2026,2025-Q1,114531539.92,15.64672132248538,6.405972989894515,15.677884410713094,Large,1,0.0,1,-9.848748128626283,56.15527762155252,76.71414862240465
SBI Mutual Fund,119953297.96,805240.57,July - September 2025,April 2025 - March 2026,2025-Q2,120758538.52999999,15.389848682039876,5.436929089008613,9.692120393924597,Large,1,0.0,1,-25.687264044550417,55.973360163952876,76.3002474428016
SBI Mutual Fund,124878776.76,1495684.94,October - December 2025,April 2025 - March 2026,2025-Q3,126374461.7,15.276896181214017,4.650539198604875,13.167006677860439,Large,1,0.0,1,-11.295250082585895,56.05566905329579,76.16057383422948
SBI Mutual Fund,124800300.67,2259637.31,January - March 2026,April 2025 - March 2026,2025-Q4,127059937.98,15.189873284159694,0.5424167753349085,18.045529975770826,Large,1,0.0,1,-8.702289705432342,56.51003534300183,76.33097004073853
SBI Mutual Fund,125735228.88,2402838.72,April - June 2026,April 2026 - March 2027,2026-Q1,128138067.6,15.012782276109474,0.8485204991755202,11.880157805879609,Large,1,0.0,1,-17.709100805021905,56.1977348397462,75.76765314278003
Samco Mutual Fund,225644.8,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,225644.8,0.03776195217306632,,,Emerging/Smaller,13,,3,,56.112502821695514,77.67381388348251
Samco Mutual Fund,254808.79,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,254808.79,0.03800002979245713,12.924733918087195,,Emerging/Smaller,14,-1.0,3,0.023807761939081268,56.14476667766632,77.2928156151036
Samco Mutual Fund,275917.81,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,275917.81,0.03969704537190071,8.284258953547074,,Emerging/Smaller,15,-1.0,3,0.16970155794435796,55.895949189298236,76.84376973787397
Samco Mutual Fund,282467.8,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,282467.8,0.04131980650644011,2.3738917034750173,,Emerging/Smaller,15,0.0,3,0.16227611345394008,55.8900234541502,76.72681350011375
Samco Mutual Fund,292378.45,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,292378.45,0.03994326917323985,3.508594607951787,29.5746456377457,Emerging/Smaller,16,-1.0,3,-0.1376537333200263,56.15527762155252,76.71414862240465
Samco Mutual Fund,296362.11,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,296362.11,0.03776932118847213,1.362501237693814,16.30764778561995,Emerging/Smaller,17,-1.0,3,-0.21739479847677212,55.973360163952876,76.3002474428016
Samco Mutual Fund,274805.95,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,274805.95,0.033220176858960185,-7.273588381456719,-0.40296782581740187,Emerging/Smaller,18,-1.0,3,-0.4549144329511944,56.05566905329579,76.16057383422948
Samco Mutual Fund,253210.91,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,253210.91,0.03027108070580191,-7.858286911182244,-10.357601822225392,Emerging/Smaller,20,-2.0,3,-0.2949096153158276,56.51003534300183,76.33097004073853
Samco Mutual Fund,252212.56,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,252212.56,0.029549472077259557,-0.39427606022189865,-13.737636956485677,Emerging/Smaller,20,0.0,3,-0.07216086285423522,56.1977348397462,75.76765314278003
Shriram Mutual Fund,59373.14,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,59373.14,0.0099361725731981,,,Emerging/Smaller,20,,4,,56.112502821695514,77.67381388348251
Shriram Mutual Fund,78224.2,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,78224.2,0.01166569618925283,31.75014829938252,,Emerging/Smaller,20,0.0,4,0.172952361605473,56.14476667766632,77.2928156151036
Shriram Mutual Fund,93424.1,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,93424.1,0.013441179228441215,19.431199040706094,,Emerging/Smaller,20,0.0,4,0.17754830391883847,55.895949189298236,76.84376973787397
Shriram Mutual Fund,96936.52,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,96936.52,0.014180017155256854,3.7596508823740216,,Emerging/Smaller,20,0.0,4,0.07388379268156389,55.8900234541502,76.72681350011375
Shriram Mutual Fund,106390.17,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,106390.17,0.014534488426546987,9.752413228781066,79.18905754352895,Emerging/Smaller,19,1.0,4,0.0354471271290133,56.15527762155252,76.71414862240465
Shriram Mutual Fund,103054.22,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,103054.22,0.013133554539099037,-3.1355810409927853,31.742120724788503,Emerging/Smaller,21,-2.0,4,-0.14009338874479502,55.973360163952876,76.3002474428016
Shriram Mutual Fund,109035.8,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,109035.8,0.013180895682783474,5.804303792702514,16.710570398858525,Emerging/Smaller,22,-1.0,4,0.004734114368443697,56.05566905329579,76.16057383422948
Shriram Mutual Fund,125548.12,0.0,January - March 2026,April 2025 - March 2026,2025-Q4,125548.12,0.015009137137818044,15.143943548816075,29.515810965774293,Emerging/Smaller,23,-1.0,4,0.18282414550345705,56.51003534300183,76.33097004073853
Shriram Mutual Fund,116083.0,0.0,April - June 2026,April 2026 - March 2027,2026-Q1,116083.0,0.013600398676198049,-7.539037621590827,9.110644338663999,Emerging/Smaller,23,0.0,3,-0.14087384616199955,56.1977348397462,75.76765314278003
Sundaram Mutual Fund,6075137.89,0.0,April - June 2024,April 2024 - March 2025,2024-Q1,6075137.89,1.016682265432055,,,Mid-sized,12,,4,,56.112502821695514,77.67381388348251
Sundaram Mutual Fund,6716408.99,0.0,July - September 2024,April 2024 - March 2025,2024-Q2,6716408.99,1.0016284827471098,10.555663288821272,,Mid-sized,13,-1.0,4,-1.5053782684945283,56.14476667766632,77.2928156151036
Sundaram Mutual Fund,6869235.73,0.0,October - December 2024,April 2024 - March 2025,2024-Q3,6869235.73,0.9882956176119676,2.2754233732273033,,Mid-sized,13,0.0,4,-1.3332865135142202,55.895949189298236,76.84376973787397
Sundaram Mutual Fund,6559302.27,0.0,January - March 2025,April 2024 - March 2025,2024-Q4,6559302.27,0.9595044129407081,-4.511906013742239,,Mid-sized,13,0.0,4,-2.8791204671259507,55.8900234541502,76.72681350011375
Sundaram Mutual Fund,6942144.63,0.0,April - June 2025,April 2025 - March 2026,2025-Q1,6942144.63,0.9484007853371258,5.836632377059225,14.271391953541324,Mid-sized,13,0.0,4,-1.11036276035823,56.15527762155252,76.71414862240465
Sundaram Mutual Fund,7400523.03,0.0,July - September 2025,April 2025 - March 2026,2025-Q2,7400523.03,0.9431459753163283,6.602835642737115,10.185711457098146,Mid-sized,13,0.0,4,-0.5254810020797529,55.973360163952876,76.3002474428016
Sundaram Mutual Fund,7657040.35,0.0,October - December 2025,April 2025 - March 2026,2025-Q3,7657040.35,0.9256285558707676,3.466205279817891,11.468592008852196,Mid-sized,13,0.0,4,-1.7517419445560622,56.05566905329579,76.16057383422948
Sundaram Mutual Fund,7488296.71,7113.46,January - March 2026,April 2025 - March 2026,2025-Q4,7495410.17,0.8960678913051511,-2.110870161471723,14.271455430273994,Mid-sized,13,0.0,4,-2.956066456561657,56.51003534300183,76.33097004073853
Sundaram Mutual Fund,7692870.63,6674.98,April - June 2026,April 2026 - March 2027,2026-Q1,7699545.61,0.902086351331121,2.723472570147556,10.910187274505123,Mid-sized,13,0.0,4,0.6018460025969952,56.1977348397462,75.76765314278003
Tata Mutual Fund,15363427.11,15027.74,April - June 2024,April 2024 - March 2025,2024-Q1,15378454.85,2.5736045171054673,,,Mid-sized,4,,1,,56.112502821695514,77.67381388348251
Tata Mutual Fund,17779593.87,20286.73,July - September 2024,April 2024 - March 2025,2024-Q2,17799880.6,2.6545237827242136,15.745572449367383,,Mid-sized,3,1.0,1,8.09192656187463,56.14476667766632,77.2928156151036
Tata Mutual Fund,18790519.11,28242.82,October - December 2024,April 2024 - March 2025,2024-Q3,18818761.93,2.707506435261311,5.724090812159699,,Mid-sized,3,0.0,1,5.298265253709733,55.895949189298236,76.84376973787397
Tata Mutual Fund,18769776.1,36306.58,January - March 2025,April 2024 - March 2025,2024-Q4,18806082.68,2.750981518890701,-0.06737558000448063,,Mid-sized,2,1.0,1,4.347508362939001,55.8900234541502,76.72681350011375
Tata Mutual Fund,19622692.87,56959.14,April - June 2025,April 2025 - March 2026,2025-Q1,19679652.01,2.6885347995760998,4.645142451325235,27.968981292031447,Mid-sized,3,-1.0,1,-6.244671931460122,56.15527762155252,76.71414862240465
